poolID,liquidity,liquidity24hChange,asset0Symbol,asset0Denom,asset0Amount,asset0gecko,asset1Symbol,asset1Denom,asset1Amount,asset1gecko,volume24h,volume7d,fee
1283,9677902.42777119,-2.5821708283325853,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,716117.957878,cosmos,stATOM,ibc/C140AFD542AE77BD7DCC83F13FDD8C5E5BB8C4929785E6EC2F4C636F98F17901,99256.79247,stride-staked-atom,246088.0458657251,3342869.540395104,0.05%
1284,6468.675022597097,-87.11622326366994,nBTC,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,0.04769102108848,,WBTC.axl,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,0.05246968,wrapped-bitcoin,13363.14734299219,38134.47683756779,0.05%
1286,2122.9123448740547,-6.4100092311679555,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1075.336634,,MEME,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,25774200.344198,,53.47848405123018,301.2013854851101,3.0%
1288,5599.558867330968,-0.9592253050189854,,ibc/71DAA4CAFA4FE2F9803ABA0696BA5FC0EFC14305A2EA8B4E01880DB851B1EC02,59309.309421,,STRDST,ibc/CFF40564FDA3E958D9904B8B479124987901168494655D9CC6B7C0EC0416020B,304963.67332,,24.026952905293005,46.807906246245004,2.0%
1294,80807.73050264845,-4.332180836303088,SOL,ibc/1E43D59E565D41FB4E54CA639B838FFD5BCFC20003D330A56CB1396231AA1CBA,273.97884003,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,33147.033733,,98948.86880414751,1105106.1670242257,0.2%
1295,72983.5728261653,-6.041442372438657,QWOYN,ibc/09FAF1E04435E14C68DE7AB0D03C521C92975C792DB12B2EA390BAA2E06B3F3D,119911.928329,,USDC.axl,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,36491.785949,usd-coin,1217.5962176021897,3424.398629670579,0.25%
1297,51394.72163298777,-3.326288117478348,WETH.grv,ibc/65381C5F3FD21442283D56925E62EA524DED8B6927F0FF94E21E0020954C40B5,11.512526086927883,ethereum,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3.543552399269916,ethereum,1317.3725491396685,27762.334934628754,0.05%
1298,18465.301132879908,-2.704770447997033,DAI,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,4241.0397391640645,dai,ARCH,ibc/23AB778D694C1ECFC59B91D8C399C115CC53B0BD1C61020D8E19519F002BDD85,76617.98254622307,archway,6788.589855279714,45584.13800176679,0.5%
1299,9507.905902046756,-2.345170320481176,sqATOM,factory/osmo1g8qypve6l95xmhgc0fddaecerffymsl7kn9muw/sqatom,22549.861392,,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,315.749654,cosmos,523.6957647237604,2669.677727834225,0.2%
1301,776106.0741587962,-8.440663905182285,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,136089.890118,akash-network,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,54038.595035,,198028.00169635838,3013610.830613024,0.2%
1302,3682.479309066691,-5.6486543007925505,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,170760133567,,OSMO,uosmo,1094.591626,osmosis,343.7824166633623,2812.5117713723307,0.2%
1305,46751.428064141204,-2.738765243487141,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,10771.476054,,NOIS,ibc/6928AFA9EA721938FED13B051F9DBF1272B16393D20C49EA5E4901BB76D94A90,878900.980711,,1493.1262911465014,8182.92685004293,0.2%
1306,39363.500572487115,-4.255383227887599,nBTC,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,0.30546873713649,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,336491038407,bostrom,0,501.97031297257155,0.5%
1307,18494.368021659575,-7.310517534601983,SOL,ibc/1E43D59E565D41FB4E54CA639B838FFD5BCFC20003D330A56CB1396231AA1CBA,52.88902994,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,159068197445,bostrom,47.52423982155583,2328.7914963666367,0.5%
1308,10451.58665596121,-5.40176909480979,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,370.689754,celestia,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,89624074038,bostrom,221.5604667916024,2083.7813446152463,0.3%
1311,155166.09952620347,4.978863837609613,USDC.axl,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,77583.049368,usd-coin,SOURCE,ibc/E7905742CE2EA4EA5D592527DC89220C59B617DE803939FE7293805A64B484D7,1177288.828763,source,28858.381951704127,202895.38022447177,0.2%
1314,1401754.9134215263,-3.569560556963361,QSR,ibc/1B708808D372E959CD4839C594960309283424C775F4A038AAEBE7F83A988477,10103763.806184,,OSMO,uosmo,241064.107805,osmosis,19336.133225962265,111113.14991374064,0.2%
1315,7597.593929867293,17.59580007597666,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,3773.590237,,PYTH,ibc/E42006ED917C769EDE1B474650EEA6BFE3F97958912B9206DD7010A28D01D9D5,4328.210084,pyth-network,32296.97916011085,146686.10947550306,0.2%
1316,29944.69340456291,-0.6418126711301919,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,10198.65795,,USDT.axl,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,19724.189783,tether,466.82724416967335,20318.960728150167,0.5%
1317,1538.6827746596118,0.6999742272172318,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,590.834101,,MNTL,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,368765.96584,assetmantle,24.13306953924369,270.78713100783875,0.5%
1318,55438.827407430625,-1.6501028770144537,WHALE,ibc/EDD6F0D66BCD49C1084FB2C35353B4ACD7B9191117CE63671B61320548F7C89D,1179621.406663,,OSMO,uosmo,15684.136141,osmosis,23711.278955684455,220074.74321100238,0.1%
1319,1714190.3965283348,-6.362467668952886,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,192116.943051,,INJ,ibc/64BA6E31FE887D66C6F8F31C7B1A80C7CA179239677B4088BB55F5EA07DBE273,42696.67742470637,injective-protocol,879304.7261083927,10064722.840790574,0.2%
1320,108043.96264863401,-3.3157863955264557,SGE,ibc/A1830DECC0B742F0B2044FF74BE727B5CF92C9A28A9235C3BACE4D24A23504FA,291562.76651,six-sigma,OSMO,uosmo,41382.555742,osmosis,715.1455751435876,19196.28607403702,0.2%
1321,212359.2289692404,-2.9211953664550525,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,91587.701573,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,8585.002084,celestia,104853.63363335142,1024300.7815135336,0.2%
1322,1730.0597643981487,-3.9330575980134292,USDT,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,382.558818,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,95.759689,celestia,511.8919639846228,5347.02423823549,0.2%
1323,487805.1998313058,-3.8260030799483538,stkOSMO,ibc/ECBE78BF7677320A93E7BA1761D144BCBF0CBC247C290C049655E106FE5DC68E,200389.160062,,OSMO,uosmo,169700.692137,osmosis,0,51446.328653289864,0.05%
1324,425321.48869894934,-2.6314805974241486,NTRN,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,350073.467209,neutron,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,16097.639952,,18246.587679127977,501626.2261324434,0.2%
1325,311826.2173085422,-3.082701171997224,LVN,factory/osmo1mlng7pz4pnyxtpq0akfwall37czyk9lukaucsrn30ameplhhshtqdvfm5c/ulvn,1322634.681212,,OSMO,uosmo,113727.02598,osmosis,23450.550795247953,365069.60113548214,0.2%
1326,5171.870730752656,-6.1296265601548185,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,196124975024,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,44286739267,bostrom,0,44.68180279896144,0.3%
1328,15342.163562051406,-3.0757857763038587,USDT,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,7684.500456,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,131334572445,bostrom,219.4329694126124,3210.8155541123597,0.5%
1330,15143.052578441486,-5.055426512423864,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,572217404684,,OSMO,uosmo,5812.270709,osmosis,1631.6245152583047,5021.256226670867,0.3%
1332,4101.790157500206,4.397842751676448,PUPPY,ibc/46AC07DBFF1352EC94AF5BD4D23740D92D9803A6B41F6E213E77F3A1143FB963,35404.740654,,OSMO,uosmo,1716.951318,osmosis,3609.2417129337277,5722.742121233798,0.5%
1334,25572.93751002574,-3.29540940698815,NEWT,ibc/BF685448E564B5A4AC8F6E0493A0B979D0E0BF5EC11F7E15D25A0A2160C944DD,189618.724162,,OSMO,uosmo,7305.169122,osmosis,1481.0787007365732,40992.709640570276,0.1%
1335,4435861.815226403,-5.387807851553923,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,144227.02179,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,171391.434802,celestia,358767.7523582921,1459625.6993721495,0.2%
1337,73619.2124736217,-1.3466087317684623,LVN,factory/osmo1mlng7pz4pnyxtpq0akfwall37czyk9lukaucsrn30ameplhhshtqdvfm5c/ulvn,425515.550707,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,21149.277082,,7911.320232834111,93313.2889085564,0.2%
1339,87410.64715949536,1.4558106641571285,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,3113.823529,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,43772.08303,,26558.090797211822,210962.7268576265,0.1%
1342,3795.4298569312245,31.802887150993104,GUPPY,ibc/42A9553A7770F3D7B62F3A82AF04E7719B4FD6EAF31BE5645092AAC4A6C2201D,11779967202.03745,,PUPPY,ibc/46AC07DBFF1352EC94AF5BD4D23740D92D9803A6B41F6E213E77F3A1143FB963,36176.495263,,3578.526081250534,5306.986232495015,0.3%
1343,10930.123400415785,-0.7817912838670701,ISLM,ibc/69110FF673D70B39904FF056CFDFD58A90BEC3194303F45C32CB91B8B0A738EA,86168.77630516056,islamic-coin,USDC.axl,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5465.041013,usd-coin,193.89677331206695,1711.9582726177255,0.2%
1344,154057.5716662521,-5.864800295379409,PAGE,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,4774557.19910363,,OSMO,uosmo,58922.335424,osmosis,2315.7422840439453,30203.69511323102,0.2%
1347,16843.346485830545,-4.145906098821076,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,493.669083,celestia,OSMO,uosmo,7567.529797,osmosis,56830.84024913156,461123.6988296697,0.05%
1348,1426.8776571043734,-3.1758382736414568,USDT,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,577.457267,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,60.398065,celestia,624.4358291984507,2981.0879222346634,0.05%
1349,1987.7457815861192,7.278281454236701,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1210.168464,,WAVAX,ibc/6F62F01D913E3FFE472A38C78235B8F021B511BC6596ADFF02615C8F83D3B373,13.664322793535652,,6.689112053478716,486.8815430064268,0.2%
1350,5113.280130274567,0.37315305794134296,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1129.626566,,WBNB,ibc/F4A070A6D78496D53127EA85C094A9EC87DFC1F36071B8CCDDBD020F933D213D,7.0756507008329095,wbnb,1166.9293010163726,7949.613274437233,0.2%
1351,3854.939712765451,-2.8253542450393456,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,371.88467,,DYDX,ibc/831F0B1BBB1D08A2B75311892876D71565478C532967545476DF4C2D7492E48C,1048.778809216102,dydx,419.33203351294026,5407.1048252482,0.2%
1358,8027.495327164109,-0.13416969546467736,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,3633.211511,,SILK,ibc/8A025A1E70101E39DE0C0F153E582A30806D3DA16795F6D868A3AA247D2DEDF7,3811.468224,silk-bcec1136-561c-4706-a42c-8b67d0d7f7d2,106.92288781655124,3149.8435620483247,0.05%
1361,131524.22022344114,-4.35785829141738,NYM,ibc/37CB3078432510EE57B9AFA8DBE028B33AE3280A144826FEAC5F2334CF2C5539,238974.529524,nym,OSMO,uosmo,58405.009059,osmosis,5524.314215837111,57513.46675776731,0.2%
1366,1193.4162240993726,-2.6347286308863045,nBTC,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,0.00937164949017,,PHMN,ibc/D3B574938631B0A1BA704879020C696E514CFADAA7643CDE4BD5EB010BDE327B,40.985294,posthuman,0,13.443972104042071,0.1%
1368,7090.011013369793,-3.571640953263248,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,669.631418,akash-network,BLD,ibc/2DA9C149E9AD2BD27FEFA635458FB37093C256C1A940392634A16BEA45262604,23366.784751,,168.61568641285055,1680.523190148825,0.3%
1370,12047.98107438898,-10.202825971138402,SOL,ibc/1E43D59E565D41FB4E54CA639B838FFD5BCFC20003D330A56CB1396231AA1CBA,32.10033508,,OSMO,uosmo,4941.780624,osmosis,7462.4680033322065,25806.78056591297,0.2%
1372,93118.67634028564,-13.656289917637043,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,19498.098421,,SOMM,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,416972.24241,sommelier,28601.65977959629,244328.57055114323,0.5%
1373,20483.402745583997,-4.552365421173677,BLD,ibc/2DA9C149E9AD2BD27FEFA635458FB37093C256C1A940392634A16BEA45262604,124615.158669,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1622.944509,,3101.0693351358186,29233.255938109058,0.5%
1375,78144.23405672227,-1.969884837313298,ARCH,ibc/23AB778D694C1ECFC59B91D8C399C115CC53B0BD1C61020D8E19519F002BDD85,210553.3914294351,archway,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,39055.220341,,9536.867074010584,78308.3997732342,0.2%
1378,18922.39150060344,-5.1773958000877265,sqTIA,factory/osmo1g8qypve6l95xmhgc0fddaecerffymsl7kn9muw/sqtia,3950.338047,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,544.465818,celestia,236.1737487025666,5555.023250543325,0.2%
1381,16518.731455434398,-1.1822938426982743,BAD,ibc/442A08C33AE9875DF90792FFA73B5728E1CAECE87AB4F26AE9B422F1E682ED23,174913798.184241,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,8310.523072,,183.8278470588628,2377.3112406436303,1.0%
1382,2048.5719347485638,-2.0603836899902603,nBTC,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,0.01580530967925,,STARS,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,38837.391658,stargaze,14.249004513314112,30.339828068908936,0.1%
1383,2862.331660085636,-4.601495061921539,BADDOG,ibc/2FFE07C4B4EFC0DDA099A16C6AF3C9CCA653CC56077E87217A585D48794B0BC7,38854150.561486,,OSMO,uosmo,1074.591295,osmosis,720.4560730483565,1327.3875111639798,0.3%
1384,171698.9414752011,-5.5902982354496675,NINJA,ibc/183C0BB962D2F57C957E0B134CFA0AC9D6F755C02DE9DC2A59089BA23009DEC3,6183780.647899,dog-wif-nuchucks,OSMO,uosmo,53430.07866,osmosis,9477.45549065043,225967.5804128365,0.1%
1385,1529.8556157738585,-2.5303389091071207,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,54.349399,,CDT,factory/osmo1s794h9rxggytja3a4pmwul53u98k06zy2qtrdvjnfuxruh7s8yjs6cyxgd/ucdt,768.37996,,8.673903363270382,137.25722635997352,0.1%
1386,11648.743042533264,-3.886354109941925,ROCK,ibc/0835781EF3F3ADD053874323AB660C75B50B18B16733CAB783CA6BBD78244EDF,11239.563764,,OSMO,uosmo,4455.289977,osmosis,2.354775462979967,2175.6937453885535,2.5%
1388,263456.85306741943,-3.7353041391904265,NTRN,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,54566.453793,neutron,OSMO,uosmo,152734.084864,osmosis,123114.7336212363,1935768.8357111458,0.05%
1389,77943.71864931537,0.023718600519316832,LVN,factory/osmo1mlng7pz4pnyxtpq0akfwall37czyk9lukaucsrn30ameplhhshtqdvfm5c/ulvn,316508.101297,,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3395.965387,cosmos,956.5181916402682,5613.0296771744715,2.0%
1397,280732.55606448354,-1.3680078749192524,stSTARS,ibc/5DD1F95ED336014D00CE2520977EC71566D282F9749170ADC83A392E0EA7426A,1775812.692642,stride-staked-stars,STARS,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,8011232.741765,stargaze,1210.857715108353,20498.762941806854,0.05%
1399,123762.03550182036,-18.919319225935745,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3158.590842,cosmos,OSMO,uosmo,65515.088949,osmosis,269958.13620365417,3553533.9315722594,0.01%
1400,420186.4557939283,-15.098454685447823,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8583.022131,cosmos,OSMO,uosmo,242681.139254,osmosis,1522056.0806810812,13783194.736395685,0.0%
1402,5728.5281074241775,-5.629644994170372,WOSMO,factory/osmo1pfyxruwvtwk00y8z06dh2lqjdj82ldvy74wzm3/WOSMO,1392912.946882,,OSMO,uosmo,2172.740882,osmosis,0,30.336613902013827,6.0%
1403,2375.9266582493005,0.2619419263306769,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,2378.086269,,,ibc/94ED1F172BC633DFC56D7E26551D8B101ADCCC69052AC44FED89F97FF658138F,1403.424512,,11.403871486261197,153.03484136683426,0.3%
1408,106462.65882705443,-5.153461481930992,WOSMO,factory/osmo1pfyxruwvtwk00y8z06dh2lqjdj82ldvy74wzm3/WOSMO,25672983.035907,,OSMO,uosmo,40718.72962,osmosis,1170.0113714854665,18991.468626433907,0.3%
1417,16145.865035026109,-4.381738226904833,WOSMO,factory/osmo1pfyxruwvtwk00y8z06dh2lqjdj82ldvy74wzm3/WOSMO,6660470.410398,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,2337.918085,,92.9901259690578,1466.2509882259913,0.5%
1420,44987.53587301241,-9.966716014995407,BADDOG,ibc/2FFE07C4B4EFC0DDA099A16C6AF3C9CCA653CC56077E87217A585D48794B0BC7,612451494.980595,,HUAHUA,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,109410027.033922,chihuahua-token,14742.06186835798,37410.15184727814,0.3%
1421,36720.82169425432,-0.23141313526371085,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,15771.994783,,KLEO,ibc/5F5B7DA5ECC80F6C7A8702D525BB0B74279B1F7B8EFAE36E423D68788F7F39FF,8057654.057705,,325.69035797712684,4053.6593693891755,1.0%
1422,2627417.2133108415,-4.435101390933166,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,22.28086263,,WBTC.axl,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,18.32701071,wrapped-bitcoin,121277.71802703258,2149902.8583620493,0.01%
1423,516724.3382846003,-1.9434338665668571,DYDX,ibc/831F0B1BBB1D08A2B75311892876D71565478C532967545476DF4C2D7492E48C,95349.09718449529,dydx,stDYDX,ibc/980E82A9F8E7CA8CD480F4577E73682A6D3855A267D1831485D7EBEF0E7A6C2C,60343.601403706016,,12149.145692601103,293809.3802925229,0.05%
1426,34366.43572456793,-3.3853461381280057,WETH.grv,ibc/65381C5F3FD21442283D56925E62EA524DED8B6927F0FF94E21E0020954C40B5,5.685178906989713,ethereum,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,4.38220348316498,ethereum,198.26859566314727,1209.4527338669702,0.1%
1427,9036.34946559922,-2.7338284990896065,WAVAX,ibc/6F62F01D913E3FFE472A38C78235B8F021B511BC6596ADFF02615C8F83D3B373,9.568161996747012,,OSMO,uosmo,6495.173069,osmosis,2401.5442492967504,40577.00991250504,0.05%
1428,4028649.4189686067,-9.145498361396216,stTIA,ibc/698350B8A61D575025F3ED13E9AC9C0F45C89DEFE92F76D5838F1D3C1A7FF7C9,74174.195802,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,212819.287941,celestia,408927.10311348405,2188805.4789238586,0.2%
1429,2733.7123493807453,-3.6445571295906705,stDYDX,ibc/980E82A9F8E7CA8CD480F4577E73682A6D3855A267D1831485D7EBEF0E7A6C2C,410.89632395033345,,OSMO,uosmo,1049.187422,osmosis,0,6.426223015214441,21.2%
1430,12243.145647192578,-13.22782473570949,WBTC.axl,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,0.02531212,wrapped-bitcoin,OSMO,uosmo,8114.069146,osmosis,48.732029596075904,1192.3006657669753,0.01%
1431,659604.5114888374,-3.900404659147563,wstETH,ibc/2F21E6D4271DE3F561F20A02CD541DAF7405B1E9CB3B9B07E3C2AC7D8A4338A5,88.20150783442205,wrapped-steth,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,90.60906528729663,ethereum,10872.139139992501,234826.1598956305,0.05%
1432,1369.4518460736244,-3.4927744561749936,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.0101147,,OSMO,uosmo,546.416762,osmosis,56.18697884241041,672.2871433560412,0.2%
1433,11464.563269612085,-3.8369210516814203,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.00139211,,OSMO,uosmo,8700.721883,osmosis,0,1.5738808418372785,0.05%
1434,95629.35693435023,-11.262231205272338,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.18143012,,OSMO,uosmo,64175.486602,osmosis,207068.88592053167,2554810.3119033636,0.01%
1435,4047.7053704828268,-2.4007666910130956,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.03041084,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,2079.897122,,1704.4036705824888,14287.845387541814,0.2%
1436,118927.5120955575,13.755671780982645,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,1.20726911,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,40774.593262,,173043.80325180423,1987586.2049301022,0.05%
1437,4387.186918033149,-15.053542769964837,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.03813225,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1919.120249,,9024.350413806233,78990.83570403901,0.01%
1438,1412.3870255687484,18425.26242525345,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.01438851,,USDT,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,481.141856,,189.7542376539875,224.8708320322868,0.2%
1440,11865.257378847342,-32.50656014953843,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.07281858,,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2.0940407817175744,ethereum,3447.0563725421316,36725.74804497602,0.2%
1441,215105.63490267628,-2.0213215682266186,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,1.08764338,,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,42.373759165320415,ethereum,128125.14923238968,1185265.3739660485,0.05%
1445,8061.481731784977,12.814381540060356,,ibc/072E5B3D6F278B3E6A9C51D7EAD1A737148609512C5EBE8CBCB5663264A0DDB7,4076871.673336,,GLTO,ibc/52C57FCA7D6854AA178E7A183DDBE4EF322B904B1D719FC485F6FFBC1F72A19E,4433159.336664,,0,0,0%
1446,89541.39561873532,-5.092983210124658,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,3191.930785,,stTIA,ibc/698350B8A61D575025F3ED13E9AC9C0F45C89DEFE92F76D5838F1D3C1A7FF7C9,3214.037535,,1667.1661445192876,2777.4140768009047,0.5%
